inscription_id,mutant_name,inscription_number,sat_number,Alpha,Black Uncommon,Block 286,Block 666,Block 78,Block 9,Block 9 450x,Common,First Transaction,Hitman,JPEG,Nakamoto,Omega,Paliblock Palindrome,Palindrome,Pizza,Silk Road,Uncommon,Vintage
800bcc9f4b1fcd44c4976a01c780c42c646a4ae3c15101f12605f08728242665i3,ORDIMUTANT #1181,3,806066450199449,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
8072b43a15bfc8ff854fbfeaa57714b3407dba71740cc258db613ac7fb20f6b1i0,ORDIMUTANT #2079,0,162064278214438,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
80835405d6dff564c66c3f49eafeb5bc27c1a175c71eb074bf7fc88ba758f021i0,ORDIMUTANT #3907,0,823859379864648,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
80dda00e6b26dcfd3c671f65bd28a884df8cdae2f55cbf1ff5c9aed93d47210bi0,ORDIMUTANT #301,0,823859379849138,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
80dda00e6b26dcfd3c671f65bd28a884df8cdae2f55cbf1ff5c9aed93d47210bi1,ORDIMUTANT #3027,1,823859379849468,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
80dda00e6b26dcfd3c671f65bd28a884df8cdae2f55cbf1ff5c9aed93d47210bi2,ORDIMUTANT #4168,2,823859379849798,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
80dda00e6b26dcfd3c671f65bd28a884df8cdae2f55cbf1ff5c9aed93d47210bi3,ORDIMUTANT #2070,3,823859379850128,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
80dda00e6b26dcfd3c671f65bd28a884df8cdae2f55cbf1ff5c9aed93d47210bi5,ORDIMUTANT #1175,5,823859379850788,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
80dda00e6b26dcfd3c671f65bd28a884df8cdae2f55cbf1ff5c9aed93d47210bi6,ORDIMUTANT #1807,6,823859379851118,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
80dda00e6b26dcfd3c671f65bd28a884df8cdae2f55cbf1ff5c9aed93d47210bi7,ORDIMUTANT #757,7,823859379851448,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
80dda00e6b26dcfd3c671f65bd28a884df8cdae2f55cbf1ff5c9aed93d47210bi8,ORDIMUTANT #2586,8,823859379851778,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
80eba6b6154d6d7396492fd420c4bec05cd9ba64933a98690ff44ca44594dea6i0,ORDIMUTANT #3798,0,3330194946189,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
80eba6b6154d6d7396492fd420c4bec05cd9ba64933a98690ff44ca44594dea6i1,ORDIMUTANT #187,1,3330194946519,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
80eba6b6154d6d7396492fd420c4bec05cd9ba64933a98690ff44ca44594dea6i2,ORDIMUTANT #1634,2,3330194946849,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
80eba6b6154d6d7396492fd420c4bec05cd9ba64933a98690ff44ca44594dea6i3,ORDIMUTANT #1993,3,3330194947179,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
824769731810b9f0148ab1c1ff75f2f7301b40e0b96305fbb2ef0acfa361e228i0,ORDIMUTANT #174,0,3330194958069,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
8273fa68fb89c048f4c2e046b5b8dcdd4f4d09226080ecb809a98779d03b7a1bi0,ORDIMUTANT #247,0,898102537764815,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
8273fa68fb89c048f4c2e046b5b8dcdd4f4d09226080ecb809a98779d03b7a1bi1,ORDIMUTANT #414,1,898102537765145,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
8273fa68fb89c048f4c2e046b5b8dcdd4f4d09226080ecb809a98779d03b7a1bi2,ORDIMUTANT #1341,2,898102537765475,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
8273fa68fb89c048f4c2e046b5b8dcdd4f4d09226080ecb809a98779d03b7a1bi3,ORDIMUTANT #520,3,898102537765805,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
8273fa68fb89c048f4c2e046b5b8dcdd4f4d09226080ecb809a98779d03b7a1bi4,ORDIMUTANT #518,4,898102537766135,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
8293581f9fcf92d59faee6d8c9c2acdbf2fdc6c071f295fd71fdc4a2e4b49265i0,ORDIMUTANT #327,0,898102537759535,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
8293581f9fcf92d59faee6d8c9c2acdbf2fdc6c071f295fd71fdc4a2e4b49265i1,ORDIMUTANT #671,1,898102537759865,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
8293581f9fcf92d59faee6d8c9c2acdbf2fdc6c071f295fd71fdc4a2e4b49265i2,ORDIMUTANT #2913,2,898102537760195,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
8293581f9fcf92d59faee6d8c9c2acdbf2fdc6c071f295fd71fdc4a2e4b49265i3,ORDIMUTANT #249,3,898102537760525,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
8293581f9fcf92d59faee6d8c9c2acdbf2fdc6c071f295fd71fdc4a2e4b49265i4,ORDIMUTANT #233,4,898102537760855,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
8293581f9fcf92d59faee6d8c9c2acdbf2fdc6c071f295fd71fdc4a2e4b49265i5,ORDIMUTANT #498,5,898102537761185,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
8293581f9fcf92d59faee6d8c9c2acdbf2fdc6c071f295fd71fdc4a2e4b49265i6,ORDIMUTANT #443,6,898102537761515,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
8393b1eecb7ec9ec0a805bb223de9c162ac72bfea2981707e1a822e66302f370i0,ORDIMUTANT #1127,0,162064278252718,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
8393b1eecb7ec9ec0a805bb223de9c162ac72bfea2981707e1a822e66302f370i1,ORDIMUTANT #350,1,162064278253048,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
8393b1eecb7ec9ec0a805bb223de9c162ac72bfea2981707e1a822e66302f370i2,ORDIMUTANT #457,2,162064278253378,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
839dc1d742bb895e8840c52bd6158464363138e9767b6055f24feeb7b2a80fc7i0,ORDIMUTANT #365,0,144432016767184,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
839dc1d742bb895e8840c52bd6158464363138e9767b6055f24feeb7b2a80fc7i1,ORDIMUTANT #2040,1,144432016767514,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
839dc1d742bb895e8840c52bd6158464363138e9767b6055f24feeb7b2a80fc7i2,ORDIMUTANT #2777,2,144432016767844,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
839dc1d742bb895e8840c52bd6158464363138e9767b6055f24feeb7b2a80fc7i3,ORDIMUTANT #3160,3,144432016768174,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
839dc1d742bb895e8840c52bd6158464363138e9767b6055f24feeb7b2a80fc7i4,ORDIMUTANT #2239,4,144432016768504,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
839dc1d742bb895e8840c52bd6158464363138e9767b6055f24feeb7b2a80fc7i5,ORDIMUTANT #32,5,144432016768834,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
839dc1d742bb895e8840c52bd6158464363138e9767b6055f24feeb7b2a80fc7i6,ORDIMUTANT #2733,6,144432016769164,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
839dc1d742bb895e8840c52bd6158464363138e9767b6055f24feeb7b2a80fc7i7,ORDIMUTANT #940,7,144432016769494,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
839dc1d742bb895e8840c52bd6158464363138e9767b6055f24feeb7b2a80fc7i8,ORDIMUTANT #1840,8,144432016769824,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
83def786b2c2bd3e3bec89e3512dcb199f0dcba6fab9511bb361aa43723bd12ai0,ORDIMUTANT #219,0,823859379854748,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
8410b4ae081c20dbf30cad5051018f16b5d82757412eb6847232aadef4b820a3i0,ORDIMUTANT #400,0,823859379833298,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
8410b4ae081c20dbf30cad5051018f16b5d82757412eb6847232aadef4b820a3i1,ORDIMUTANT #401,1,823859379833628,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
8410b4ae081c20dbf30cad5051018f16b5d82757412eb6847232aadef4b820a3i2,ORDIMUTANT #3083,2,823859379833958,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
8410b4ae081c20dbf30cad5051018f16b5d82757412eb6847232aadef4b820a3i3,ORDIMUTANT #2789,3,823859379834288,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
8477d9a5c91f5a2f509c6c888d94f17976586e40bf2aeb4781ee299fe3015a87i0,ORDIMUTANT #836,0,281101330504224,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
8477d9a5c91f5a2f509c6c888d94f17976586e40bf2aeb4781ee299fe3015a87i1,ORDIMUTANT #2336,1,281101330504554,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
8477d9a5c91f5a2f509c6c888d94f17976586e40bf2aeb4781ee299fe3015a87i2,ORDIMUTANT #758,2,281101330504884,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
84bafd175a7c811a668174109b46e6c3aa6874ff67332c0c9df8c31f9de6695ei0,ORDIMUTANT #3459,0,385522892726883,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
84bafd175a7c811a668174109b46e6c3aa6874ff67332c0c9df8c31f9de6695ei1,ORDIMUTANT #2934,1,385522892727213,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
84bf659ccaa8b6ec32e505bfca0e7a2cd70871b1a501626ab28ca1436353b74bi0,ORDIMUTANT #3096,0,806066450210009,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
84bf659ccaa8b6ec32e505bfca0e7a2cd70871b1a501626ab28ca1436353b74bi1,ORDIMUTANT #4201,1,806066450210339,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
84bf659ccaa8b6ec32e505bfca0e7a2cd70871b1a501626ab28ca1436353b74bi2,ORDIMUTANT #2895,2,806066450210669,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
84bf659ccaa8b6ec32e505bfca0e7a2cd70871b1a501626ab28ca1436353b74bi3,ORDIMUTANT #3421,3,806066450210999,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
84bf659ccaa8b6ec32e505bfca0e7a2cd70871b1a501626ab28ca1436353b74bi4,ORDIMUTANT #2980,4,806066450211329,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
85469fb920d2693810e1f9bfe5f3c3f2fa3e60f750db4530811bafd24f5e9e57i3,ORDIMUTANT #2781,3,281101330021054,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
856c6be3ae2c67b3cb612adda0e7b48e700623bc05355fae2d9fd3c704265327i0,ORDIMUTANT OG#48,0,45536076340,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
85921280d3290aa18fdb9739016f7ce521a8ea35cc2aaec347185fdfb3e0633fi0,ORDIMUTANT #1736,0,806066450209679,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
85a14b62ec5e28c437f0f059301f82841eaf4b32ea24bbb8c727181e6d46b9a7i0,ORDIMUTANT OG#2,0,45536076388,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
8606d3f03a1e2af8b9b63d025066a5752bd5e2799a599a5930a3adf2fbcf88cai0,ORDIMUTANT #4110,0,385522892711043,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
86433d3ae041116a3dc2ff27925c794ece4f941a87e5d2c42bdd879c4b6aad42i0,ORDIMUTANT OG#94,0,45536076300,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes
86a1ad95b327243361f11236a6a20ce6fe52679f16bcefeb60614096a9335c83i0,ORDIMUTANT #2562,0,898102537747985,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
86a1ad95b327243361f11236a6a20ce6fe52679f16bcefeb60614096a9335c83i1,ORDIMUTANT #453,1,898102537748315,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
86a1ad95b327243361f11236a6a20ce6fe52679f16bcefeb60614096a9335c83i2,ORDIMUTANT #603,2,898102537748645,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
86a1ad95b327243361f11236a6a20ce6fe52679f16bcefeb60614096a9335c83i3,ORDIMUTANT #563,3,898102537748975,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
86a1ad95b327243361f11236a6a20ce6fe52679f16bcefeb60614096a9335c83i4,ORDIMUTANT #234,4,898102537749305,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
86a1ad95b327243361f11236a6a20ce6fe52679f16bcefeb60614096a9335c83i5,ORDIMUTANT #64,5,898102537749635,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
86a1ad95b327243361f11236a6a20ce6fe52679f16bcefeb60614096a9335c83i6,ORDIMUTANT #2591,6,898102537749965,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
86a1ad95b327243361f11236a6a20ce6fe52679f16bcefeb60614096a9335c83i7,ORDIMUTANT #2396,7,898102537750295,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
86f0e79694bdbbeb6484ce6fc5e666ff30fe5ced3f697184e5e314d7ae5eaa70i0,ORDIMUTANT #964,0,144432016782694,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
86f0e79694bdbbeb6484ce6fc5e666ff30fe5ced3f697184e5e314d7ae5eaa70i1,ORDIMUTANT #121,1,144432016783024,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
87143dd2734a0acfbb24d01282094d0708144874aad5ae5120c5b5a628f1e51ci0,ORDIMUTANT #3839,0,385522892708073,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
87143dd2734a0acfbb24d01282094d0708144874aad5ae5120c5b5a628f1e51ci1,ORDIMUTANT #605,1,385522892708403,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
87143dd2734a0acfbb24d01282094d0708144874aad5ae5120c5b5a628f1e51ci2,ORDIMUTANT #2373,2,385522892708733,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
872d3686cc51311f8742c421ce10216f5d1db8c4126202265967e10b16699754i0,ORDIMUTANT #1526,0,385522892731833,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
875a12fe4e326af4889b2f2a14798e833a8b521389e7d1fb4979a21d5198a4d9i0,ORDIMUTANT #3169,0,281101330510164,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
875a12fe4e326af4889b2f2a14798e833a8b521389e7d1fb4979a21d5198a4d9i1,ORDIMUTANT #1990,1,281101330510494,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
875fd21eeb1cf89cb2d235c1e41ce97022c064dab6ba4d96e31ace5ee974aee7i0,ORDIMUTANT #527,0,162064278246448,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
87a98232f5d5f2dfd736f575ca1b0148f028cb57086794c5ce3288cbc5b47f8ci0,ORDIMUTANT #2901,0,162064278279118,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
87a98232f5d5f2dfd736f575ca1b0148f028cb57086794c5ce3288cbc5b47f8ci1,ORDIMUTANT #3259,1,162064278279448,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
87a98232f5d5f2dfd736f575ca1b0148f028cb57086794c5ce3288cbc5b47f8ci4,ORDIMUTANT #237,4,162064278280438,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
87a98232f5d5f2dfd736f575ca1b0148f028cb57086794c5ce3288cbc5b47f8ci5,ORDIMUTANT #434,5,162064278280768,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
87a98232f5d5f2dfd736f575ca1b0148f028cb57086794c5ce3288cbc5b47f8ci6,ORDIMUTANT #216,6,162064278281098,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
87a98232f5d5f2dfd736f575ca1b0148f028cb57086794c5ce3288cbc5b47f8ci7,ORDIMUTANT #395,7,162064278281428,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
87e716b9169bb796ca72f2c30a639834a9b415ed956d3fbdc75e97a478a5de0bi0,ORDIMUTANT #1717,0,281101330024024,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
8895037604c3f8b7e35bd8ee25c635825d0a07c4e17fe0e9709e43ba89fa94d1i0,ORDIMUTANT #557,0,3330194921109,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
88ce0ccf0047fde5d088c5c0b67e16bb1147ca454cab8949ac088567c3f2c4edi0,ORDIMUTANT #3228,0,1430690172719,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes
88ce0ccf0047fde5d088c5c0b67e16bb1147ca454cab8949ac088567c3f2c4edi1,ORDIMUTANT #1250,1,1430690173049,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes
88ce0ccf0047fde5d088c5c0b67e16bb1147ca454cab8949ac088567c3f2c4edi2,ORDIMUTANT #2075,2,1430690173379,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes
893e77b600845c5d4f11b50e867a7962cebb944e8f52d35b8e8a84a0fafccad7i0,ORDIMUTANT #2229,0,806066450207039,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
893e77b600845c5d4f11b50e867a7962cebb944e8f52d35b8e8a84a0fafccad7i1,ORDIMUTANT #1408,1,806066450207369,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
893e77b600845c5d4f11b50e867a7962cebb944e8f52d35b8e8a84a0fafccad7i2,ORDIMUTANT #3403,2,806066450207699,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
8948b2d05d82dc177aeeedd4f99e3af8a9e60dd6072245bcaefd0e95dab78fa3i0,ORDIMUTANT #379,0,3330194978859,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
89f984d5602f7dcc77af2bcc37b74e3e1546bddde18e0b64ac56793fa103377di0,ORDIMUTANT #235,0,3330194974569,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
89f984d5602f7dcc77af2bcc37b74e3e1546bddde18e0b64ac56793fa103377di1,ORDIMUTANT #212,1,3330194974899,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
89f984d5602f7dcc77af2bcc37b74e3e1546bddde18e0b64ac56793fa103377di2,ORDIMUTANT #3072,2,3330194975229,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
8aa68825c346a973662694ee25f5c764bdbd42422b474a83670838ac3264ed92i0,ORDIMUTANT #3813,0,162064278219718,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
8aa68825c346a973662694ee25f5c764bdbd42422b474a83670838ac3264ed92i1,ORDIMUTANT #2871,1,162064278220048,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
8aa68825c346a973662694ee25f5c764bdbd42422b474a83670838ac3264ed92i2,ORDIMUTANT #1344,2,162064278220378,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
8aa68825c346a973662694ee25f5c764bdbd42422b474a83670838ac3264ed92i3,ORDIMUTANT #4016,3,162064278220708,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
8aa68825c346a973662694ee25f5c764bdbd42422b474a83670838ac3264ed92i4,ORDIMUTANT #1570,4,162064278221038,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
8aa68825c346a973662694ee25f5c764bdbd42422b474a83670838ac3264ed92i5,ORDIMUTANT #3537,5,162064278221368,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
8aa68825c346a973662694ee25f5c764bdbd42422b474a83670838ac3264ed92i6,ORDIMUTANT #3807,6,162064278221698,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
8ae78f62f0bd6cd41cba22320f1306f26cf7a7ae474f39071d2c3edc4fc4a46di0,ORDIMUTANT #2216,0,823859379854418,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
8beabae92097a0d079398b8ff9291d7dce66d73f09283b7c3ed282b85af3f560i0,ORDIMUTANT #3110,0,281101330029634,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No
8cc932b1949a87130c55de23f7fc9bead64c91b5687e508f6118c4136f640e51i0,ORDIMUTANT #946,0,144432016793254,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
8cd95ab1f673512007d464f3a2467dd19d52ab58321c386e1dd999259ad10fcci0,ORDIMUTANT #1653,0,898102537690235,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
8cd95ab1f673512007d464f3a2467dd19d52ab58321c386e1dd999259ad10fcci1,ORDIMUTANT #3936,1,898102537690565,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
8cd95ab1f673512007d464f3a2467dd19d52ab58321c386e1dd999259ad10fcci2,ORDIMUTANT #1079,2,898102537690895,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
8cd95ab1f673512007d464f3a2467dd19d52ab58321c386e1dd999259ad10fcci3,ORDIMUTANT #2031,3,898102537691225,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
8cd95ab1f673512007d464f3a2467dd19d52ab58321c386e1dd999259ad10fcci4,ORDIMUTANT #3130,4,898102537691555,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
8cd95ab1f673512007d464f3a2467dd19d52ab58321c386e1dd999259ad10fcci5,ORDIMUTANT #3260,5,898102537691885,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
8cd95ab1f673512007d464f3a2467dd19d52ab58321c386e1dd999259ad10fcci6,ORDIMUTANT #696,6,898102537692215,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
8cd95ab1f673512007d464f3a2467dd19d52ab58321c386e1dd999259ad10fcci7,ORDIMUTANT #437,7,898102537692545,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
8cd95ab1f673512007d464f3a2467dd19d52ab58321c386e1dd999259ad10fcci8,ORDIMUTANT #983,8,898102537692875,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
8d900e29b674c1fb4f2e56369923573083b71ef79ecb1b949299b98cd3cd9089i0,ORDIMUTANT #4256,0,806066450203079,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
8d900e29b674c1fb4f2e56369923573083b71ef79ecb1b949299b98cd3cd9089i1,ORDIMUTANT #3665,1,806066450203409,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
8d900e29b674c1fb4f2e56369923573083b71ef79ecb1b949299b98cd3cd9089i2,ORDIMUTANT #1173,2,806066450203739,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
8d900e29b674c1fb4f2e56369923573083b71ef79ecb1b949299b98cd3cd9089i3,ORDIMUTANT #2473,3,806066450204069,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
8d90e7549dfb5d8828f5dcf27cf1d1c0ad081b682cba7e2c083a41a62a539695i0,ORDIMUTANT #1485,0,3071337192476,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
8d90e7549dfb5d8828f5dcf27cf1d1c0ad081b682cba7e2c083a41a62a539695i1,ORDIMUTANT #43,1,3071337192806,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
8d90e7549dfb5d8828f5dcf27cf1d1c0ad081b682cba7e2c083a41a62a539695i2,ORDIMUTANT #1379,2,3071337193136,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
8d90e7549dfb5d8828f5dcf27cf1d1c0ad081b682cba7e2c083a41a62a539695i3,ORDIMUTANT #2831,3,3071337193466,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
8d90e7549dfb5d8828f5dcf27cf1d1c0ad081b682cba7e2c083a41a62a539695i4,ORDIMUTANT #2869,4,3071337193796,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
8d90e7549dfb5d8828f5dcf27cf1d1c0ad081b682cba7e2c083a41a62a539695i5,ORDIMUTANT #4128,5,3071337194126,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
8d90e7549dfb5d8828f5dcf27cf1d1c0ad081b682cba7e2c083a41a62a539695i6,ORDIMUTANT #2114,6,3071337194456,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
8d90e7549dfb5d8828f5dcf27cf1d1c0ad081b682cba7e2c083a41a62a539695i8,ORDIMUTANT #1725,8,3071337195116,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
8e0b9bf8247a4a2b9fa6fae456e89ec8fb52a224e93f737dbfc40c947c5b6196i0,ORDIMUTANT #458,0,3071337230426,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes
